path_idx,pos_x,pos_y,heading,prediction,ground_truth,gazenet_20240325_combined,new_prediction,gazenet_20240319_01
183665,-1.501047,0.9352523,0.0002397790285657,0.3548360764980316,0,1.8356963396072388,1.8356963396072388,-0.07090996205806732
183654,-0.4424016,2.4327881,-0.0044518952048671,-2.557957649230957,0,2.892763137817383,2.892763137817383,-2.23085880279541
183653,-0.44676498,1.9268023,0.00105831627071,-2.5792808532714844,0,3.006664752960205,3.006664752960205,-1.5070953369140625
183651,-0.44076103,1.079767,-6.029061839019079e-05,-1.2368745803833008,0,2.6736440658569336,2.6736440658569336,-0.47326740622520447
183646,0.034262337,2.0728078,0.0003577150680809,-2.526543378829956,0,-2.968065023422241,-2.968065023422241,-0.7177761793136597
183645,0.047586598,1.5748672,0.000674991120404,-0.9179518222808838,0,-2.9290945529937744,-2.9290945529937744,-0.5388172268867493
183658,-0.97624224,0.9306275,-0.0024934681683248,-2.3730156421661377,0,2.23389744758606,2.23389744758606,-1.2164180278778076
183656,-0.9213058,-0.022402668,0.0004021506490352,0.6021948456764221,0,1.3242005109786987,1.3242005109786987,-0.418079674243927
183677,-2.4299207,-0.078699045,-0.0023432745224685,0.6897487640380859,0,1.3160152435302734,1.3160152435302734,0.1936817616224289
183680,-2.4808645,1.4213693,-0.0051565167512332,1.7896121740341189,0,1.744636058807373,1.744636058807373,0.8554686307907104
183672,-2.0044127,0.9281458,-0.0038096185755192,1.6439818143844604,0,2.1656928062438965,2.1656928062438965,0.038873445242643356
183657,-0.99763846,0.4311829,0.0011728942134729,0.1609028279781341,0,2.1768295764923096,2.1768295764923096,-0.4674935042858124
183676,-1.9259194,2.92981,0.0006473571373502,-3.024908304214477,0,2.350233316421509,2.350233316421509,-0.28594398498535156
183683,-2.4619718,2.9285624,-0.00109515357485,1.9878499507904053,0,2.159108877182007,2.159108877182007,1.0267530679702759
183667,-1.4267982,1.9397966,0.0016114976792516,-0.1223387345671653,0,2.5838351249694824,2.5838351249694824,-0.12090568989515305
183669,-1.4707813,2.9273212,-0.0011395456379297,-3.091022491455078,0,2.4871504306793213,2.4871504306793213,0.3378283381462097
183671,-2.0162857,0.44137418,0.0036055816735669,1.7508649826049805,0,1.6156097650527954,1.6156097650527954,0.1564212441444397
183690,-3.0202348,2.93048,-0.0039782330436288,-0.8691808581352234,0,2.086371421813965,2.086371421813965,0.7572507262229919
183678,-2.5240154,0.4346687,0.0011708210230501,1.1200214624404907,0,1.3500821590423584,1.3500821590423584,0.8582484722137451
183650,-0.4825531,0.427405,-0.000307651772978,0.1027489900588989,0,2.316837787628174,2.316837787628174,-0.4527256190776825
183664,-1.4964803,0.43208447,-0.0012528842158339,0.3308978676795959,0,1.69251549243927,1.69251549243927,-0.07512819021940231
183666,-1.459155,1.4315342,0.0001974006510336,-1.6085309982299805,0,2.555159568786621,2.555159568786621,-0.09060214459896088
183688,-2.9816704,1.9334204,0.0008878400856899,1.1286948919296265,0,2.095973491668701,2.095973491668701,0.6001603007316589
183673,-1.9579291,1.4242998,0.0040032144942618,3.0587706565856934,0,2.264120101928711,2.264120101928711,0.22564634680747986
183675,-1.9593292,2.4323108,0.0014429973878229,-1.0508465766906738,0,2.433246612548828,2.433246612548828,0.3733699917793274
183668,-1.4518096,2.4381707,-0.0020961540302346,-3.008769989013672,0,2.5524044036865234,2.5524044036865234,-0.6392475366592407
183643,-0.030679373,0.5631336,6.750298147295553e-05,-2.1523008346557617,0,-2.9811806678771973,-2.9811806678771973,-0.8858783841133118
183679,-2.5091913,0.92129105,0.0023969830190826,1.5603092908859253,0,1.7037653923034668,1.7037653923034668,0.6879327297210693
183682,-2.4563842,2.4384038,0.0005051319686764,1.2736773490905762,0,2.1327857971191406,2.1327857971191406,0.8095018267631531
